,tp1,tp2,tp3,tp4,tp5,tp6,tp7,tp8,tp9,tp10,tp11,tp12,tp13,tp14,tp15,tp16,label
27,0.05193634126491704,0.08146430022392227,0.2849473321650491,0.3537038423844912,0.00023914109865948608,1.4788581551798167e-05,0.060759493670886074,0.0,0.06823195098802058,0.007639120083986269,0.031017557820355906,0.638925076745324,0.033655523778734854,0.014979596705407085,0.3525962944176947,0.24936175868084337,9
28,0.05512432758248595,0.05902301179091826,0.042507860053640906,0.04842699774007776,0.0002679775034845046,1.7275972165697048e-05,0.06329113924050633,0.918940118148007,0.0637350595215725,0.0042276687171087035,0.1182483743076114,0.983359299701436,0.133132794980503,0.04724869894362624,0.959650085404875,0.9466349134328361,2
29,0.05613215908209286,0.06636043913790214,0.2436592759502726,0.2299798423902727,0.0002855412645488003,1.8688891196355653e-05,0.06455696202531645,0.7839660905116381,0.06602958480021096,0.005233632750040219,0.04007494108368882,0.8829245467521393,0.052365740245993546,0.018141463875308943,0.7437442547953627,0.6704439005664333,9
30,0.04806930282573362,0.07363821135534392,0.37149775981170324,0.3556693983753653,0.0003014189861215166,2.0159219459075232e-05,0.06582278481012659,0.6577567844391664,0.0682571266957491,0.006336739987448023,0.02592124115106034,0.8015704732835908,0.036574156789132325,0.01298304275313858,0.5898351679901627,0.49441036204272365,6
31,0.05934864401022389,0.06605463550418804,0.11443808889856905,0.10666375168421673,0.0003547668557836447,2.5115064894278755e-05,0.06962025316455696,0.9419726789499171,0.06987404427972137,0.005189449391439487,0.0830212749074669,0.9736724412333445,0.09821771243809474,0.033054201997472936,0.9367595244449225,0.9167894554015517,1
32,0.10298326735951323,0.0836577124720906,0.45991527352227846,0.4377469637515569,0.00039485528497926843,2.8899149243010947e-05,0.07215189873417721,0.5703109023736389,0.07524043033031236,0.008023280216558341,0.023162681533192103,0.7737784986180679,0.033262759580847755,0.011802252827850761,0.5429438505399544,0.4429394145135859,6
33,0.06311625799513092,0.06911354616647954,0.04743323598675923,0.053879172969332055,0.0004149124029961425,3.0945383298149604e-05,0.07341772151898734,0.9362548054641283,0.07370674755795036,0.005638218260679252,0.13311138801499367,0.9870527700003774,0.14797803812378502,0.052832272466851175,0.9684935381541651,0.9582784140029124,2
34,0.06765088285642328,0.07167176177194198,0.05363687193564513,0.05799532297153138,0.00045858692859077044,3.53592808761995e-05,0.0759493670886076,0.9681191990210833,0.07598923095995405,0.006027643122237353,0.1333827902050516,0.98727463380773,0.14826927542819207,0.052216921637183035,0.9690958208382874,0.9589695088773965,3
35,0.06794734690077282,0.07813216580686728,0.26344846126215193,0.25112294511814126,0.00048155416361588834,3.7737299947091336e-05,0.07721518987341772,0.821279912789791,0.07837443512168694,0.007069079707857141,0.0455551380145486,0.9130128617622815,0.05889478116889728,0.020585204606702993,0.8018925531992022,0.7453982941302271,4
36,0.12956636138977665,0.07367928431225554,0.004413733750854223,0.015493824204711161,0.0005049140619649849,4.0206267248397526e-05,0.07848101265822785,0.9933115876269467,0.07832270439745723,0.00633870726584923,0.21311193543600537,0.9958247711527692,0.22728816617396186,0.08342222812004667,0.9891809110423242,0.9856396756504172,0
37,0.13544741636266838,0.07494536272862042,0.004154195033483535,0.015524780929238587,0.0005293284266362139,4.2819106209394325e-05,0.07974683544303797,0.9947940707817987,0.0795743763838121,0.006540885780491097,0.21675894757977848,0.9959896085752755,0.2308852912963501,0.08501060143671996,0.9895569973121751,0.9861387204642202,0
38,0.4382620866636338,0.08634424692797796,0.14710058356396744,0.18918509245106369,0.0005804351246018345,4.83216123983288e-05,0.08227848101265822,0.36320576649166103,0.08692722122340854,0.008463224065825193,0.07011739450280026,0.8794134415442086,0.07877175416395933,0.03356754694503357,0.7323828540287487,0.6595657635388332,9
39,0.06944412089165453,0.0797696597469334,0.11327057073073608,0.1077853821325517,0.0006076172578472824,5.1465173896318714e-05,0.08354430379746836,0.9501602442699435,0.08370449038652955,0.007346068120409594,0.10237137406414128,0.9818987891818565,0.11762133239552638,0.04005658167754858,0.9562155412368007,0.9421963384290394,1
40,0.06792037384801411,0.08097262989521047,0.10963479993870494,0.10474947277463914,0.0006352448186534204,5.460870993994232e-05,0.08481012658227848,0.9481469085355109,0.08498287876931565,0.007553049536590411,0.10628735041596882,0.9831257686515926,0.12153359778320223,0.041448217738152264,0.9591508808411514,0.9460464456859984,1
41,0.06881226983778968,0.08538345860825373,0.06653375226089715,0.085260627645909,0.0007233520561765102,6.490608364492328e-05,0.08860759493670886,0.7366929674671581,0.09038789643676583,0.008336104471408888,0.12944863104836687,0.9760151728726632,0.14307447896315123,0.0558005656019162,0.9426818441452828,0.9241012233807553,5
42,0.07199209328215292,0.08589102135963853,0.038558299721159504,0.04817597760017611,0.0007551110379219236,6.864813962719889e-05,0.08987341772151898,0.9664307678766378,0.0898951532413166,0.008428529669782109,0.17668862258071164,0.9863136147450565,0.19015893726397606,0.06941215294514769,0.9680943968351294,0.956195804968952,8
43,0.07827721418885321,0.08821247530889553,0.071228618440098,0.0748952312052409,0.0008187185855492293,7.658591483814149e-05,0.09240506329113925,0.9528715363923129,0.09252478150762236,0.008858116404350122,0.14507912304651766,0.9895517127649724,0.1599310940827659,0.05646062090125688,0.9745761525471879,0.9662539877617373,3
44,0.08015787030205437,0.09336501818342827,0.2530396895793713,0.24410033863950295,0.000852428709202021,8.081122384213018e-05,0.09367088607594937,0.8264608967463978,0.0947538620719913,0.00985019663786862,0.05981209858793304,0.942384054509959,0.07385073694714932,0.026001110866406395,0.8655562967605825,0.8251377041739806,4
45,0.07050924653721875,0.09115055164870903,0.12170250470610289,0.11595763655869977,0.0008869121848380887,8.521448442163672e-05,0.0949367088607595,0.9496501992172206,0.0950754035978714,0.009417836228698599,0.11286091295108513,0.984928398923969,0.1280901430929482,0.043733596833846373,0.9635021040228766,0.9517574689598476,1
46,0.08130233966626908,0.09209985484208333,0.06288840394128452,0.07406299259974951,0.0009223548018744553,8.978200159189465e-05,0.09620253164556962,0.9113431313100809,0.09663116268188751,0.009601662802257861,0.1529749277775225,0.9891007043390568,0.16754747108208784,0.06212964192687331,0.9734612151548074,0.9648342895612418,2
47,0.0867634670162571,0.10652898877677616,0.2562316192664229,0.3095996217879403,0.0009978394180096563,9.95191591295861e-05,0.09873417721518987,0.21831270480365342,0.10445357192018226,0.012622652250922396,0.05468967513950266,0.8613463926325703,0.06398880341262347,0.02719401497122279,0.6987411350460158,0.6196315716585866,9
48,0.302758530972083,0.09712346706981728,0.09205873060830766,0.1109530025057302,0.0010333264257581189,0.00010443965022049518,0.1,0.7634300660204244,0.10155057646634101,0.010584061592085737,0.12510404990343227,0.9753421240804107,0.13881565708686622,0.05392102323487554,0.9397789642918489,0.9204523508139786,5
49,0.08376937087219131,0.0997426002789769,0.037262727955400365,0.04956001937985915,0.0011562541134114493,0.00012122617800328368,0.10379746835443038,0.9785011040215074,0.10369592571573896,0.011150644423125414,0.20410714679828296,0.9898088384956351,0.21739190111853351,0.08107067135777078,0.9760501476690738,0.967207931416837,8
50,0.08733155047238106,0.10226224482480341,0.03742258670688634,0.04971425699779306,0.001241788729967182,0.00013333801749537225,0.10632911392405063,0.9744620032103838,0.10625279747113917,0.011686427625387644,0.20921136957105665,0.9903357524145895,0.22245545848674875,0.08294987041619671,0.977255797746817,0.9688683331884062,8
51,0.11355389314976815,0.10973984424178866,0.11742658603151263,0.16583146675061872,0.0013314397577156361,0.00014632564166062415,0.10886075949367088,0.49286458778912745,0.11245935408042337,0.013349223922696985,0.10513261629084536,0.9388343871593748,0.11586420908793928,0.05133729480675764,0.8582651750741535,0.8152131053448053,9
52,0.14868066396030138,0.11139307229040347,0.23981007498075663,0.23569734903979228,0.0014725826500010739,0.00016751576781898073,0.11265822784810127,0.8460573645615429,0.11354912372296767,0.013729460393987689,0.07754748228254857,0.9622486167480522,0.09203978805937413,0.032802528687707055,0.9101985672490831,0.8822576632547554,4
53,0.09359886561166024,0.11250936669501375,0.05013576803115306,0.06470134488892756,0.0016261691960802389,0.00019107967113071072,0.11645569620253164,0.9308705780112629,0.11668995351331922,0.013994934116018976,0.20377066703438584,0.9904917159329126,0.21718840069020465,0.08240184201061003,0.9774640678630035,0.9693738476369942,8
54,0.10016625702225265,0.11618839907902316,0.04370446302614871,0.0568614925019213,0.0017885477483222804,0.00021694909307331248,0.12025316455696203,0.9765083914950893,0.12013017682175263,0.014874055940139044,0.22473837557554974,0.9921695211272715,0.23793084094839498,0.08932400022688418,0.9814444674741984,0.9746963314900036,8
55,0.1445974730292013,0.11812428261653163,0.003238416854397552,0.02281613851480225,0.0019012126925385079,0.00023552784863854143,0.12278481012658228,0.9970005573378575,0.12249957117467816,0.015344410664172905,0.316500166798173,0.9983001986599809,0.32903758625215684,0.13223090778201171,0.9955619154882563,0.9941029090853449,0
56,0.10759197974182258,0.12413287342302692,0.2532082438016826,0.25097269038362624,0.0020204905528136514,0.00025541683588524954,0.12531645569620253,0.8096562544829995,0.12645733199235618,0.016863931167765005,0.08321727850719081,0.9658045159935842,0.0977346094941642,0.03510957736326704,0.9186154247235003,0.8931753362456655,4
57,0.11172957828698053,0.1264450245675968,0.12070287697857772,0.16859436133289032,0.002082802679244278,0.0002658039281357516,0.12658227848101267,0.4760196788110404,0.13027011309529413,0.017466330090191187,0.12195556194835468,0.9567910294109984,0.13363363105512285,0.05886006053221994,0.8984049776884109,0.8665824502510644,9
58,0.16625764019256037,0.12450484001182537,0.010759666270674461,0.02998861841705085,0.0022071896266049633,0.0002873783185614969,0.1291139240506329,0.9965523647561582,0.1288180049076646,0.0169556013223083,0.3094586201957661,0.9982240210055269,0.3221192571332663,0.12836508264455404,0.9953196872217012,0.9937808618682229,0
59,0.10724494869291651,0.12674786385357617,0.06391125880170018,0.0890399347888086,0.0022729513325094363,0.0002988123844354498,0.13037974683544304,0.7555646344179073,0.1319227277961407,0.017546340689859864,0.1931477858870806,0.9893061318872396,0.20664302365291246,0.08382154348547269,0.974098867728616,0.965571661531139,5
60,0.11836244497877604,0.136295125104003,0.0696581909208346,0.08251153182018567,0.0028386183143026215,0.0004019148579234583,0.14050632911392405,0.9644146612697272,0.14043062888482893,0.020151563335634635,0.21830008094336095,0.9954807745658114,0.23229401878180966,0.08703310543629089,0.9889316513923001,0.9852836086879533,3
61,0.23635055087976203,0.13881777043473015,0.0649708891585427,0.07959383381518055,0.0029920119157562574,0.00043113141821987254,0.14303797468354432,0.968280265879838,0.1429270898322342,0.020858794727304952,0.22721974864895633,0.9957519469271565,0.2410661893205981,0.0913673762902975,0.989123217870961,0.9855387086340603,3
62,0.18000680947286699,0.14244245305794742,0.23903303755634933,0.241314656014622,0.0030722333254225723,0.00044660106229955226,0.14430379746835442,0.8333599271963872,0.14522120479918446,0.021919562669920147,0.1019215785121385,0.9764474971630938,0.1166402553502706,0.04240096289568386,0.9432310945565255,0.9251639848071292,4
63,0.13223340975220535,0.15313797171183413,0.3093199551597776,0.38008143060815114,0.0031556200230294434,0.0004625197581083928,0.14556962025316456,0.19287756335865364,0.15137901977816534,0.025186520255025692,0.06983573619172848,0.905469167930641,0.08046772442233323,0.0349717787004433,0.7864967011893016,0.7260522887425839,9
64,0.12024207291123114,0.1458811610199047,0.0931709529324053,0.11552743853801953,0.0034050829468434273,0.0005122338830008641,0.14936708860759493,0.730411359975728,0.1510599842392402,0.02294898113308483,0.18976082351042742,0.9903043360621825,0.20351922397454064,0.08037479566871564,0.9764926898893671,0.9687733310750792,5
65,0.1261454889436265,0.14637302120271758,0.05042494120676196,0.07149391850817412,0.0034913686457013825,0.0005296555758592251,0.15063291139240506,0.9530594477275266,0.150621423362711,0.02309699238391891,0.2548483332760829,0.9966135669356355,0.26826717195378436,0.10649947720552316,0.9916823116764549,0.9889487891461745,2
66,0.21074131435971022,0.161036226905462,0.47410677664786466,0.5158280050089845,0.0035787759828325035,0.0005473301589074966,0.1518987341772152,0.5030654888435866,0.15532345247192236,0.02773355414578635,0.05187294398301084,0.8986582038994396,0.06378836641360916,0.02542504432642714,0.7717801064804772,0.7084580719590284,7
67,0.12750378376596294,0.14946002993579577,0.06849599586274704,0.09570528117490953,0.0036691047317231077,0.00056586399561165,0.15316455696202533,0.8017639784040232,0.15430368508904355,0.024039396558717317,0.22015013400830044,0.9924124289672115,0.23350570398794568,0.09564168638058793,0.9815630875720283,0.9754715107781927,5
68,0.24335560906370254,0.15025261316647787,0.06575065656612952,0.08304333117972515,0.0037582507238439165,0.0005843079666907324,0.15443037974683543,0.9479589972002971,0.15444940805652557,0.0242728110599375,0.24103132456414236,0.9962156556717594,0.2546662259213404,0.0981822620467818,0.9902989740111763,0.9871025137507399,3
69,0.13138622979475445,0.15969672269544788,0.4107005239881763,0.4140017244682706,0.003946863575465948,0.000623617425017078,0.1569620253164557,0.6483612176784804,0.15926505324361653,0.027299098301174284,0.06691307298934983,0.9454048537035611,0.08070920046539895,0.02983085861326798,0.8723827185442597,0.8337810891695324,6
70,0.21153506765802152,0.15420826622353667,0.045792086416158104,0.06653654333775512,0.004041549329855454,0.0006435651924343891,0.15822784810126583,0.9789103816784485,0.15800187072057237,0.02551800373933563,0.27936603182664005,0.9952571379198644,0.29192476075092894,0.11581246075096559,0.9883505186586503,0.9842199951427081,8
71,0.16190409291165717,0.1610322657019894,0.11892816978031187,0.1730695056255474,0.004338172375792417,0.0007072799406729375,0.1620253164556962,0.523937069290539,0.1652679573589563,0.027737154625400707,0.15650243765442015,0.9733945712584148,0.16872023664326938,0.07621933178583062,0.936449591205363,0.9160487848982997,9
72,0.18503730154300146,0.15881018138545908,0.005328519441037893,0.031547988198760424,0.0044382339432157145,0.0007293695721636188,0.16329113924050634,0.9938976856183999,0.16293933874056438,0.027003883980341113,0.39041173981898397,0.999025072227109,0.4016827142992088,0.17189383088711938,0.9973940350097322,0.9965362734233784,0
73,0.1354938949870088,0.16219744309285591,0.08499699103261331,0.1106343902750429,0.004647345047590362,0.0007754943224966823,0.16582278481012658,0.7881538288392582,0.16703771604678683,0.028126601161535845,0.2188254119847443,0.9929103630569872,0.23231046160782384,0.09358786115294183,0.9827722226596427,0.9770856685783947,5
74,0.24116556398586164,0.16978003079049794,0.43773046346346456,0.43478321355977295,0.004752554326126953,0.000798883117815987,0.1670886075949367,0.5489695435886524,0.17012865631224117,0.03070139911804106,0.06848727106393283,0.9492097631330356,0.08246496081331812,0.03012131674458032,0.880605637961335,0.8442459424033216,6
75,0.1959650976361781,0.16626324525804115,0.2378439046300782,0.2455498298584533,0.00486069625760891,0.0008233521738234434,0.16835443037974684,0.8400978907876221,0.16916674287739997,0.029493343808251454,0.12007566951373211,0.9822584986496851,0.13477487168315608,0.049820172579084346,0.9570203824028849,0.9432121331660887,4
76,0.1463054369481586,0.16688992709989975,0.10651395981627075,0.11719497492241038,0.005082392951371367,0.0008738286098837829,0.17088607594936708,0.9598242557952205,0.1707777512016478,0.02971240727956904,0.21705289969371602,0.9959267387677951,0.23116064649324297,0.08564828159819815,0.9900114117625494,0.9867391051530122,1
77,0.1455516079081887,0.16850438895283273,0.08401049834250612,0.1131643283334754,0.005195414669321714,0.000899823104464149,0.17215189873417722,0.7513232071373692,0.17363419833729002,0.03026841506040657,0.22450002758547846,0.9935636363594348,0.23797437700994684,0.09774997664780498,0.9842966470495731,0.9791582286656736,2
78,0.14204257871347178,0.16952692169464662,0.12437033662225766,0.13163660628297041,0.00531005141693484,0.0009264039659208896,0.17341772151898735,0.9493280654997114,0.17338397052564927,0.030623473461473864,0.20362164910319758,0.9953483192885432,0.2179235748299975,0.07950698005962777,0.988629397387039,0.9849076341917112,1
79,0.14627911750000494,0.18042793145134756,0.3620829364485543,0.3701237215596009,0.0059090403198111385,0.0010681580387598836,0.17974683544303796,0.48957613942288736,0.18321258056210565,0.03453356854937462,0.08828080021845246,0.9657752727058103,0.10256127428189714,0.03818069947323,0.9186579533267184,0.8931741035620119,6
80,0.15649509010948318,0.17899964121942327,0.2595076811330465,0.26402112925150145,0.00603314260694709,0.0010983019992718741,0.1810126582278481,0.8137903038577012,0.18199781254940495,0.03400699276887559,0.12225188738889149,0.9834142334556321,0.13701348947137906,0.05021210895628462,0.959928305179432,0.9470465640597054,4
81,0.1546419166653223,0.17834546353066674,0.11154246111511154,0.1238212454665811,0.006159715078931648,0.0011291435879062128,0.18227848101265823,0.9446571265958275,0.182260679503871,0.03376771374094801,0.22438800602477835,0.9961720955729876,0.23838098340738412,0.08907046191593253,0.990619329442184,0.9875446153057057,1
82,0.1523679479043827,0.17985014364318255,0.06445090647722888,0.09867849460528211,0.006288356647884798,0.0011606354096552762,0.18354430379746836,0.7768254597735168,0.18480631553569404,0.034319907669373484,0.2626271659924277,0.9946725895604881,0.2754340491050118,0.11780611655733608,0.9870290121598784,0.9827364191632739,5
83,0.5963328427714434,0.18553742335000492,0.15855287414088337,0.2115627694108419,0.006542154689555468,0.0012233149244638877,0.1860759493670886,0.4117942688826369,0.19012202809279108,0.03636373536316768,0.155080018038516,0.9747142927042998,0.16754317153444484,0.07334685701004622,0.9382364942686204,0.9185050399679351,9
84,0.16052900656412636,0.1845229899615453,0.07206266303094279,0.09197267060192457,0.006819224433202892,0.0012931333287248142,0.18860759493670887,0.9538379375448407,0.18850552467757808,0.036061942446774596,0.2815913956518996,0.9974935535796078,0.2946436553254706,0.11525233366142511,0.9938454422134402,0.9918135469789355,3
85,0.16015918152246084,0.18589576114360873,0.07199032129121005,0.09716288656380351,0.006956549951570495,0.0013279723170453708,0.189873417721519,0.8486075898251577,0.19057273728094812,0.03658214202131664,0.2745111684830835,0.9968720511000991,0.28756446915938794,0.11608292316512886,0.9923364844588993,0.9898120350034593,3
86,0.1574141006451731,0.18971570249215036,0.04163074022335809,0.06924850526158909,0.007380593306815821,0.0014367415052713127,0.19367088607594937,0.9514485218446789,0.1935757922919662,0.03804940030082132,0.3392933692505942,0.9969218000228979,0.3509676368274473,0.14644900362883145,0.9926090871366471,0.9900058356805231,8
87,0.162867106249188,0.19843386560654963,0.27356465079583725,0.34990826099409433,0.007525484174456981,0.0014744384786450834,0.1949367088607595,0.2134806990410153,0.20047862875246464,0.04150492664044566,0.10491613532619097,0.9523783284716627,0.11705206505320215,0.05199474098513109,0.8880905356056675,0.8538032475668282,9
88,0.2166473292802653,0.19603062780453728,0.1808067419484143,0.2026698447407933,0.007969020821433158,0.0015915871998267962,0.19873417721518988,0.8338699722491103,0.19952637970070922,0.040531776517974454,0.17088699582947334,0.9895862092225023,0.18503869180992957,0.07179422409539693,0.9746447743486393,0.966318911964524,7
89,0.1720641006967254,0.19585807315643133,0.03913996468688464,0.06995079338454593,0.008121763111912865,0.0016325513066735645,0.2,0.9168999379371152,0.20015483436937048,0.04046738537465465,0.3488320504903572,0.9983595710756341,0.36072844737931353,0.15423611327603115,0.9959513192934558,0.9946171841225979,2
90,0.16231222022427072,0.20199592330550825,0.39228719756650676,0.3976767057581956,0.008276859900803485,0.001674091131099134,0.20126582278481012,0.5240041804816866,0.2044204969981704,0.04296019633100005,0.09391202003043266,0.9697140634282904,0.10830146309423326,0.04010062064082816,0.9277880417016116,0.9050250763514405,6
91,0.20013045752938372,0.20078194743325625,0.00428535103951208,0.038405304644627304,0.008749695610398631,0.0018029803473373245,0.20506329113924052,0.9948285471342372,0.20461128065557,0.0424577179216438,0.46403510395357334,0.9993893497615893,0.47399037162536867,0.21833121964568927,0.9983989824649881,0.9978715835249466,0
